sent_id	index	Inflection/Surface form	Stem / Root	Category	Gender	Number	Person	Case	Vib	TAM	Voice	head_inflection	head_stem	karka Relation
3860	26	काफी	काफी	avy	-	-	-	-	-	-	-	नुकसान	नुकसान	nmod__adj
3860	27	नुकसान	नुकसान	n	m	sg	3	d	0	0	-	हुआ	हो	pof
3860	28	हुआ	हो	v	m	sg	any	-	या	yA	active	ROOT	ROOT	main
3860	29	।	।	punc	-	-	-	-	-	-	-	हुआ	हो	rsym
3861	1	किसानों	किसान	n	m	pl	3	o	0_ने	0	-	लगाया	लगा	k1
3861	2	ने	ने	psp	-	-	-	-	-	-	-	किसानों	किसान	lwg__psp
3861	3	आरोप	आरोप	n	m	sg	3	d	0	0	-	लगाया	लगा	pof
3861	4	लगाया	लगा	v	m	sg	any	-	या	yA	active	ROOT	ROOT	main
3861	5	कि	कि	avy	-	-	-	-	-	-	-	लगाया	लगा	k2
3861	6	समय	समय	n	m	sg	3	o	0_पर	0	-	होने	हो	k7t
3861	7	पर	पर	psp	-	-	-	-	-	-	-	समय	समय	lwg__psp
3861	8	धान	धान	n	m	sg	3	d	0	0	-	खरीद	खरीद	pof__cn
3861	9	खरीद	खरीद	n	f	sg	3	d	0	0	-	होने	हो	k1
3861	10	न	न	avy	-	-	-	-	-	-	-	होने	हो	lwg__neg
3861	11	होने	हो	v	m	any	any	o	ना_के_कारण	nA	-	हुई	हो	rh
3861	12	के	के	psp	m	-	-	o	-	-	-	होने	हो	lwg__psp
3861	13	कारण	कारण	n	m	-	-	o	-	-	-	होने	हो	lwg__psp
3861	14	किसानों	किसान	n	m	pl	3	o	0_का	0	-	हालत	हालत	r6-k1
3861	15	की	का	psp	f	sg	-	d	-	-	-	किसानों	किसान	lwg__psp
3861	16	यह	यह	pn	any	sg	3	d	-	-	-	हालत	हालत	nmod__adj
3861	17	हालत	हालत	n	f	sg	3	d	0	0	-	हुई	हो	pof
3861	18	हुई	हो	v	f	sg	3	-	या_है	yA	active	कि	कि	ccof
3861	19	है	है	v	any	sg	3	-	है	hE	-	हुई	हो	lwg__vaux
3861	20	।	।	punc	-	-	-	-	-	-	-	लगाया	लगा	rsym
3862	1	ढेरियों	ढेरी	n	f	pl	3	o	0_को	0	-	ढंकने	ढंक	k2
3862	2	को	को	psp	-	-	-	-	-	-	-	ढेरियों	ढेरी	lwg__psp
3862	3	ढंकने	ढंक	v	any	any	any	o	ना_के_लिए	nA	-	किए	कर	rt
3862	4	के	के	psp	-	-	-	-	-	-	-	ढंकने	ढंक	lwg__psp
3862	5	लिए	लिए	psp	-	-	-	-	-	-	-	ढंकने	ढंक	lwg__psp
3862	6	भी	भी	avy	-	-	-	-	-	-	-	ढंकने	ढंक	lwg__rp
3862	7	पूरे	पूरा	adj	m	pl	-	d	-	-	-	प्रबंध	प्रबंध	nmod__adj
3862	8	प्रबंध	प्रबंध	n	m	pl	3	d	0	0	-	किए	कर	k2
3862	9	नहीं	नहीं	avy	-	-	-	-	-	-	-	किए	कर	lwg__neg
3862	10	किए	कर	v	m	pl	any	-	या_जा+या१	yA	passive	ROOT	ROOT	main
3862	11	गए	जा	v	m	pl	any	-	या१	yA1	-	किए	कर	lwg__vaux
3862	12	।	।	punc	-	-	-	-	-	-	-	किए	कर	rsym
3863	1	मौसम	मौसम	n	m	sg	3	d	0	0	-	विभाग	विभाग	pof__cn
3863	2	विभाग	विभाग	n	m	sg	3	o	0_के_अनुसार	0	-	की	कर	k7a
3863	3	के	के	psp	-	-	-	-	-	-	-	विभाग	विभाग	lwg__psp
3863	4	अनुसार	अनुसार	psp	-	-	-	-	-	-	-	विभाग	विभाग	lwg__psp
3863	5	अंबाला	अंबाला	n	m	sg	3	o	0	0	-	और	और	ccof
3863	6	पंचकुला	पंचकुला	n	m	sg	3	o	0_में	0	-	और	और	ccof
3863	7	में	में	psp	-	-	-	-	-	-	-	पंचकुला	पंचकुला	lwg__psp
3863	8	४	४	num	any	any	-	any	-	-	-	मिलीमीटर	मिलीमीटर	nmod__adj
3863	9	,	COMMA	punc	-	-	-	-	-	-	-	मिलीमीटर	मिलीमीटर	rsym
3863	10	में	में	psp	-	-	-	-	-	-	-	हिसार	हिसार	lwg__psp
3863	11	और	और	avy	-	-	-	-	-	-	-	ROOT	ROOT	main
3863	12	करनाल	करनाल	n	m	sg	3	o	0_में	0	-	की	कर	k7p
3863	13	में	में	psp	-	-	-	-	-	-	-	करनाल	करनाल	lwg__psp
3863	14	१४	१४	num	any	any	-	any	-	-	-	मिलीमीटर	मिलीमीटर	nmod__adj
3863	15	मिलीमीटर	मिलीमीटर	n	m	sg	3	d	0	0	-	वर्षा	वर्षा	nmod
3863	16	वर्षा	वर्षा	n	f	sg	3	d	0	0	-	की	कर	k1
3863	17	दर्ज	दर्ज	adj	any	any	-	-	-	-	-	की	कर	pof
3863	18	की	कर	v	f	sg	3	-	या_जा+या१_है	yA	passive	और	और	ccof
3863	19	गई	जा	v	f	sg	any	-	या१	yA1	-	की	कर	lwg__vaux
3863	20	है	है	v	any	sg	3	-	है	hE	-	गई	जा	lwg__vaux_cont
3863	21	।	।	punc	-	-	-	-	-	-	-	और	और	rsym
3864	1	हिमाचल	हिमाचल	n	m	sg	3	d	0	0	-	प्रदेश	प्रदेश	pof__cn
3864	2	प्रदेश	प्रदेश	n	m	sg	3	o	0_का	0	-	चोटियों	चोटी	r6
3864	3	की	का	psp	f	pl	-	o	-	-	-	प्रदेश	प्रदेश	lwg__psp
3864	4	ऊंची	ऊंचा	adj	f	pl	-	o	-	-	-	चोटियों	चोटी	nmod__adj
3864	5	चोटियों	चोटी	n	f	pl	3	o	0_पर	0	-	बर्फबारी	बर्फबारी	nmod
3864	6	पर	पर	psp	-	-	-	-	-	-	-	चोटियों	चोटी	lwg__psp
3864	7	बर्फबारी	बर्फबारी	n	f	sg	3	o	0	0	-	और	और	ccof
3864	8	और	और	avy	-	-	-	-	-	-	-	बन	बन	rh
3864	9	मध्यम	मध्यम	adj	any	any	-	o	-	-	-	व	व	ccof
3864	10	व	व	avy	-	-	-	-	-	-	-	इलाकों	इलाका	nmod
3864	11	निचले	निचला	adj	m	pl	-	o	-	-	-	व	व	ccof
3864	12	इलाकों	इलाका	n	m	pl	3	o	0_में	0	-	बारिश	बारिश	nmod
3864	13	में	में	psp	-	-	-	-	-	-	-	इलाकों	इलाका	lwg__psp
3864	14	बारिश	बारिश	n	f	sg	3	o	0_से	0	-	और	और	ccof
3864	15	से	से	psp	-	-	-	-	-	-	-	बारिश	बारिश	lwg__psp
3864	16	जाड़े	जाडा	n	m	sg	3	o	0_जैसा	0	-	बन	बन	k2u
3864	17	जैसा	जैसा	psp	m	sg	-	d	-	-	-	जाड़े	जाडा	lwg__psp
3864	18	मौसम	मौसम	n	m	sg	3	d	0	0	-	बन	बन	k2
3864	19	बन	बन	v	any	sg	any	-	0_जा+या१	0	active	ROOT	ROOT	main
3864	20	गया	जा	v	m	sg	any	-	या१	yA1	-	बन	बन	lwg__vaux
3864	21	।	।	punc	-	-	-	-	-	-	-	बन	बन	rsym
3865	1	शिमला	शिमला	n	m	sg	3	o	0	0	-	और	और	ccof
3865	2	और	और	avy	-	-	-	-	-	-	-	हुई	हो	k7p
3865	3	उसके	वह	pn	any	sg	3	o	0_आसपास_का	ke	-	इलाकों	इलाका	r6
3865	4	आसपास	आसपास	nst	m	sg	3	o	-	-	-	उसके	वह	lwg__psp
3865	5	के	का	psp	m	pl	-	o	-	-	-	आसपास	आसपास	lwg__psp
3865	6	इलाकों	इलाका	n	m	pl	3	o	0_में	0	-	और	और	ccof
3865	7	में	में	psp	-	-	-	-	-	-	-	इलाकों	इलाका	lwg__psp
3865	8	जमकर	जमकर	adv	-	-	-	-	-	-	-	हुई	हो	adv
3865	9	बरसात	बरसात	n	f	sg	3	d	0	0	-	हुई	हो	pof
3865	10	हुई	हो	v	f	sg	any	-	या	yA	active	ROOT	ROOT	main
3865	11	।	।	punc	-	-	-	-	-	-	-	हुई	हो	rsym
3866	1	शनिवार	शनिवार	n	m	sg	3	o	0_का	0	-	रात	रात	r6
3866	2	की	का	psp	f	sg	-	d	-	-	-	शनिवार	शनिवार	lwg__psp
3866	3	रात	रात	n	f	sg	3	d	0	0	-	बना	बन	k7t
3866	4	अचानक	अचानक	adv	-	-	-	-	-	-	-	आई	आ	adv
3866	5	आई	आ	v	f	sg	any	-	या	yA	-	बारिश	बारिश	nmod__k1inv
3866	6	तेज	तेज	adj	any	any	-	o	-	-	-	बारिश	बारिश	nmod__adj
3866	7	बारिश	बारिश	n	f	sg	3	o	0_ने	0	-	बना	बन	k1
3866	8	ने	ने	psp	-	-	-	-	-	-	-	बारिश	बारिश	lwg__psp
3866	9	राजधानी	राजधानी	n	f	sg	3	o	0_का	0	-	मौसम	मौसम	r6
3866	10	के	का	psp	m	sg	-	o	-	-	-	राजधानी	राजधानी	lwg__psp
3866	11	मौसम	मौसम	n	m	sg	3	o	0_को	0	-	बना	बन	k2
3866	12	को	को	psp	-	-	-	-	-	-	-	मौसम	मौसम	lwg__psp
3866	13	खुशनुमा	खुशनुमा	adj	any	any	-	-	-	-	-	बना	बन	pof
3866	14	बना	बन	v	any	sg	any	-	या_दे+या	yA	active	ROOT	ROOT	main
3866	15	दिया	दे	v	m	sg	any	-	या	yA	-	बना	बन	lwg__vaux
3866	16	।	।	punc	-	-	-	-	-	-	-	बना	बन	rsym
3867	1	मौसम	मौसम	n	m	sg	3	d	0	0	-	विभाग	विभाग	pof__cn
3867	2	विभाग	विभाग	n	m	sg	3	o	0_का	0	-	वैज्ञानिक	वैज्ञानिक	r6
3867	3	के	का	psp	m	sg	-	o	-	-	-	विभाग	विभाग	lwg__psp
3867	4	एक	एक	num	any	any	-	any	-	-	-	वैज्ञानिक	वैज्ञानिक	nmod__adj
3867	5	वैज्ञानिक	वैज्ञानिक	n	m	sg	3	o	0_के_मुताबिक	0	-	होती	हो	k7a
3867	6	के	के	psp	-	-	-	-	-	-	-	वैज्ञानिक	वैज्ञानिक	lwg__psp
3867	7	मुताबिक	मुताबिक	psp	-	-	-	-	-	-	-	वैज्ञानिक	वैज्ञानिक	lwg__psp
3867	8	सामान्य	सामान्य	adj	any	any	-	o	-	-	-	तौर	तौर	nmod__adj
3867	9	तौर	तौर	n	m	sg	3	o	0_पर	0	-	होती	हो	adv
3867	10	पर	पर	psp	-	-	-	-	-	-	-	तौर	तौर	lwg__psp
3867	11	अक्तूबर	अक्तूबर	n	m	sg	3	o	0_का	0	-	महीने	महीना	r6
3867	12	के	का	psp	m	sg	-	o	-	-	-	अक्तूबर	अक्तूबर	lwg__psp
3867	13	महीने	महीना	n	m	sg	3	o	0_में	0	-	होती	हो	k7t
3867	14	में	में	psp	-	-	-	-	-	-	-	महीने	महीना	lwg__psp
3867	15	इस	यह	pn	any	sg	3	o	-	-	-	तरह	तरह	nmod__adj
3867	16	तरह	तरह	n	f	sg	3	o	0_का	0	-	बारिश	बारिश	r6-k1
3867	17	की	का	psp	f	sg	-	d	-	-	-	तरह	तरह	lwg__psp
3867	18	बारिश	बारिश	n	f	sg	3	d	0	0	-	होती	हो	pof
3867	19	नहीं	नहीं	avy	-	-	-	-	-	-	-	होती	हो	lwg__neg
3867	20	होती	हो	v	f	sg	3	-	ता_है	wA	active	ROOT	ROOT	main
3867	21	है	है	v	any	sg	3	-	है	hE	-	होती	हो	lwg__vaux
3867	22	।	।	punc	-	-	-	-	-	-	-	होती	हो	rsym
3868	1	इस	यह	pn	any	sg	3	o	-	-	-	तूफान	तूफान	nmod__adj
3868	2	तूफान	तूफान	n	m	sg	3	o	0_का	0	-	दिशा	दिशा	r6
3868	3	की	का	psp	f	sg	-	d	-	-	-	तूफान	तूफान	lwg__psp
3868	4	दिशा	दिशा	n	f	sg	3	d	0	0	-	थी	था	k1
3868	5	उत्तरी	उत्तरी	adj	any	any	-	-	-	-	-	और	और	ccof
3868	6	और	और	avy	-	-	-	-	-	-	-	थी	था	k1s
3868	7	उत्तर	उत्तर	n	m	sg	3	d	0	0	-	पूर्व	पूर्व	pof__cn
3868	8	पूर्व	पूर्व	n	m	sg	3	d	0	0	-	और	और	ccof
3868	9	थी	था	v	f	sg	any	-	था	WA	active	ROOT	ROOT	main
3868	10	।	।	punc	-	-	-	-	-	-	-	थी	था	rsym
3869	1	शनिवार	शनिवार	n	m	sg	3	o	0_को	0	-	हो	हो	k7t
3869	2	को	को	psp	-	-	-	-	-	-	-	शनिवार	शनिवार	lwg__psp
3869	3	ही	ही	avy	-	-	-	-	-	-	-	शनिवार	शनिवार	lwg__rp
3869	4	दिन	दिन	n	m	sg	3	o	0_में	0	-	हो	हो	k7t
3869	5	में	में	psp	-	-	-	-	-	-	-	दिन	दिन	lwg__psp
3869	6	दिल्ली	दिल्ली	n	f	sg	3	o	0	0	-	और	और	ccof
3869	7	और	और	avy	-	-	-	-	-	-	-	बनना	बन	rd
3869	8	हरियाणा	हरियाणा	n	m	sg	3	o	0_के_ऊपर	0	-	और	और	ccof
3869	9	के	के	psp	-	-	-	-	-	-	-	हरियाणा	हरियाणा	lwg__psp
3869	10	ऊपर	ऊपर	nst	m	sg	3	d	-	-	-	हरियाणा	हरियाणा	lwg__psp
3869	11	कम	कम	avy	-	-	-	-	-	-	-	दबाव	दबाव	nmod__adj
3869	12	दबाव	दबाव	n	m	sg	3	o	0_का	0	-	क्षेत्र	क्षेत्र	r6
3869	13	का	का	psp	m	sg	-	d	-	-	-	दबाव	दबाव	lwg__psp
3869	14	क्षेत्र	क्षेत्र	n	m	sg	3	d	0	0	-	बनना	बन	k1
3869	15	बनना	बन	v	any	any	any	d	ना	nA	-	हो	हो	k2
3869	16	शुरू	शुरू	n	m	sg	3	d	0	0	-	हो	हो	pof
3869	17	हो	हो	v	m	sg	any	-	0_जा+या१_था	0	active	ROOT	ROOT	main
3869	18	गया	जा	v	m	sg	any	-	या१	yA1	-	हो	हो	lwg__vaux
3869	19	था	था	v	m	sg	any	-	था	WA	-	गया	जा	lwg__vaux_cont
3869	20	।	।	punc	-	-	-	-	-	-	-	हो	हो	rsym
3870	1	इसलिए	इसलिए	pn	-	-	-	-	-	-	-	कर	कर	rh
3870	2	कच्छ	कच्छ	n	m	sg	3	o	0	0	-	खाड़ी	खाडी	pof__cn
3870	3	की	का	psp	f	sg	-	o	-	-	-	खाड़ी	खाडी	pof__cn
3870	4	खाड़ी	खाडी	n	f	sg	3	o	0_में	0	-	बने	बन	k7p
3870	5	में	में	psp	-	-	-	-	-	-	-	खाड़ी	खाडी	lwg__psp
3870	6	बने	बन	v	m	sg	any	-	या	yA	-	तूफान	तूफान	nmod__k1inv
3870	7	तूफान	तूफान	n	m	sg	3	o	0_का	0	-	नमी	नमी	r6
3870	8	की	का	psp	f	sg	-	o	-	-	-	तूफान	तूफान	lwg__psp
3870	9	नमी	नमी	n	f	sg	3	o	0_को	0	-	खींचना	खींच	k2
3870	10	को	को	psp	-	-	-	-	-	-	-	नमी	नमी	lwg__psp
3870	11	हरियाणा	हरियाणा	n	m	sg	3	o	0	0	-	और	और	ccof
3870	12	और	और	avy	-	-	-	-	-	-	-	बने	बन	k7p
3870	13	दिल्ली	दिल्ली	n	f	sg	3	o	0_के_ऊपर	0	-	और	और	ccof
3870	14	के	के	psp	-	-	-	-	-	-	-	दिल्ली	दिल्ली	lwg__psp
3870	15	ऊपर	ऊपर	nst	m	sg	3	d	-	-	-	दिल्ली	दिल्ली	lwg__psp
3870	16	बने	बन	v	m	sg	any	-	या	yA	-	दबाव	दबाव	nmod__k2inv
3870	17	कम	कम	avy	-	-	-	-	-	-	-	दबाव	दबाव	nmod__adj
3870	18	दबाव	दबाव	n	m	sg	3	o	0_का	0	-	क्षेत्र	क्षेत्र	r6
3870	19	के	का	psp	m	sg	-	o	-	-	-	दबाव	दबाव	lwg__psp
3870	20	क्षेत्र	क्षेत्र	n	m	sg	3	o	0_ने	0	-	कर	कर	k1
3870	21	ने	ने	psp	-	-	-	-	-	-	-	क्षेत्र	क्षेत्र	lwg__psp
3870	22	अपनी	अपना	pn	f	any	any	d	0	0	-	ओर	ओर	r6
3870	23	ओर	ओर	nst	f	sg	3	d	-	-	-	खींचना	खींच	rd
3870	24	खींचना	खींच	v	any	any	any	d	ना	nA	-	कर	कर	k2
3870	25	शुरू	शुरू	n	m	sg	3	d	0	0	-	कर	कर	pof
3870	26	कर	कर	v	any	sg	any	-	0_दे+या	0	active	ROOT	ROOT	main
3870	27	दिया	दे	v	m	sg	any	-	या	yA	-	कर	कर	lwg__vaux
3870	28	।	।	punc	-	-	-	-	-	-	-	कर	कर	rsym
3871	1	देर	देर	n	f	sg	3	d	0	0	-	रात	रात	nmod__adj
3871	2	रात	रात	n	f	sg	3	d	0	0	-	हो	हो	k7t
3871	3	साढ़े	साढ़े	num	any	any	-	any	-	-	-	आठ	आठ	mod
3871	4	आठ	आठ	num	any	any	-	any	-	-	-	बजे	बज	nmod__adj
3871	5	बजे	बज	n	m	sg	3	o	0_के_करीब	0	-	हो	हो	k7t
3871	6	के	के	psp	-	-	-	-	-	-	-	बजे	बज	lwg__psp
3871	7	करीब	करीब	nst	m	sg	3	d	-	-	-	बजे	बज	lwg__psp
3871	8	दिल्ली	दिल्ली	n	f	sg	3	o	0	0	-	और	और	ccof
3871	9	और	और	avy	-	-	-	-	-	-	-	शहरों	शहर	r6
3871	10	उत्तरी	उत्तरी	adj	any	any	-	o	-	-	-	भारत	भारत	nmod__adj
3871	11	भारत	भारत	n	m	sg	3	o	0_का	0	-	और	और	ccof
3871	12	के	का	psp	m	pl	-	o	-	-	-	भारत	भारत	lwg__psp
3871	13	अधिकतर	अधिकतर	adj	any	any	-	o	-	-	-	शहरों	शहर	nmod__adj
3871	14	शहरों	शहर	n	m	pl	3	o	0_में	0	-	हो	हो	k7
3871	15	में	में	psp	-	-	-	-	-	-	-	शहरों	शहर	lwg__psp
3871	16	तेज	तेज	adj	any	any	-	d	-	-	-	बारिश	बारिश	nmod__adj
3871	17	बारिश	बारिश	n	f	sg	3	d	0	0	-	हो	हो	k1
3871	18	शुरू	शुरू	n	m	sg	3	d	0	0	-	हो	हो	pof
3871	19	हो	हो	v	any	sg	any	-	0_जा+या१	0	active	ROOT	ROOT	main
3871	20	गई	जा	v	f	sg	any	-	या१	yA1	-	हो	हो	lwg__vaux
3871	21	।	।	punc	-	-	-	-	-	-	-	हो	हो	rsym
3872	1	जम्मू	जम्मू	n	m	sg	3	d	0	0	-	कश्मीर	कश्मीर	nmod__adj
3872	2	कश्मीर	कश्मीर	n	m	sg	3	o	0	0	-	और	और	ccof
3872	3	,	COMMA	punc	-	-	-	-	-	-	-	कश्मीर	कश्मीर	rsym
3872	4	पंजाब	पंजाब	n	m	sg	3	o	0	0	-	और	और	ccof
3872	5	,	COMMA	punc	-	-	-	-	-	-	-	पंजाब	पंजाब	rsym
3872	6	राजस्थान	राजस्थान	n	m	sg	3	o	0	0	-	और	और	ccof
3872	7	और	और	avy	-	-	-	-	-	-	-	इलाकों	इलाका	r6
3872	8	उत्तर	उत्तर	n	m	sg	3	d	0	0	-	प्रदेश	प्रदेश	pof__cn
3872	9	प्रदेश	प्रदेश	n	m	sg	3	o	0_का	0	-	और	और	ccof
3872	10	के	का	psp	m	pl	-	o	-	-	-	प्रदेश	प्रदेश	lwg__psp
3872	11	कुछ	कुछ	avy	-	-	-	-	-	-	-	इलाकों	इलाका	nmod__adj
3872	12	उत्तरी	उत्तरी	adj	any	any	-	-	-	-	-	पश्चिमी	पश्चिमी	mod
3872	13	-	-	punc	-	-	-	-	-	-	-	पश्चिमी	पश्चिमी	rsym
3872	14	पश्चिमी	पश्चिमी	adj	any	any	-	o	-	-	-	इलाकों	इलाका	nmod__adj
